,continent,location,date,total_vaccinations,people_partially_vaccinated,people_fully_vaccinated
11625,North America,Curacao,2021-06-05,157135.0,85818.0,71317.0
11626,North America,Curacao,2021-06-06,157556.0,85921.0,71635.0
11627,North America,Curacao,2021-06-07,158274.0,86160.0,72114.0
11628,North America,Curacao,2021-06-08,158977.0,86398.0,72579.0
11629,North America,Curacao,2021-06-09,159552.0,86576.0,72976.0
11630,North America,Curacao,2021-06-10,160026.0,86786.0,73240.0
11631,North America,Curacao,2021-06-11,160585.0,86988.0,73597.0
11632,North America,Curacao,2021-06-12,161143.0,87142.0,74001.0
11633,North America,Curacao,2021-06-13,161498.0,87255.0,74243.0
11634,North America,Curacao,2021-06-14,162024.0,87402.0,74622.0
11635,North America,Curacao,2021-06-15,162453.0,87525.0,74928.0
11636,North America,Curacao,2021-06-16,162833.0,87672.0,75161.0
11637,North America,Curacao,2021-06-17,163189.0,87789.0,75400.0
11638,North America,Curacao,2021-06-18,163693.0,87910.0,75783.0
11639,North America,Curacao,2021-06-19,164039.0,87994.0,76045.0
11640,North America,Curacao,2021-06-20,164397.0,88065.0,76332.0
11641,North America,Curacao,2021-06-21,164581.0,88115.0,76466.0
11642,North America,Curacao,2021-06-22,164881.0,88174.0,76707.0
11643,North America,Curacao,2021-06-23,165266.0,88277.0,76989.0
11644,North America,Curacao,2021-06-24,165545.0,88355.0,77190.0
11645,North America,Curacao,2021-06-25,165936.0,88439.0,77497.0
11646,North America,Curacao,2021-06-26,166168.0,88486.0,77682.0
11647,North America,Curacao,2021-06-27,166466.0,88553.0,77913.0
11648,North America,Curacao,2021-06-28,166942.0,88632.0,78310.0
11649,North America,Curacao,2021-06-29,167151.0,88696.0,78455.0
11650,North America,Curacao,2021-06-30,167493.0,88793.0,78700.0
11651,North America,Curacao,2021-07-01,167589.0,88835.0,78754.0
11652,North America,Curacao,2021-07-02,167673.0,88840.0,78833.0
11653,North America,Curacao,2021-07-03,167952.0,89019.0,78933.0
11654,North America,Curacao,2021-07-04,168003.0,89025.0,78978.0
11655,North America,Curacao,2021-07-06,168493.0,89102.0,79391.0
11656,North America,Curacao,2021-07-07,168879.0,89474.0,79405.0
11657,North America,Curacao,2021-07-09,169429.0,89550.0,79879.0
11658,North America,Curacao,2021-07-10,169974.0,90085.0,79889.0
11659,North America,Curacao,2021-07-13,170473.0,90157.0,80316.0
11660,North America,Curacao,2021-07-14,170857.0,90525.0,80332.0
11661,North America,Curacao,2021-07-15,171241.0,90604.0,80637.0
11662,North America,Curacao,2021-07-16,171286.0,90607.0,80679.0
11663,North America,Curacao,2021-07-17,171810.0,91122.0,80688.0
11664,North America,Curacao,2021-07-18,171832.0,91132.0,80700.0
11665,North America,Curacao,2021-07-19,172239.0,91223.0,81016.0
11666,North America,Curacao,2021-07-20,172271.0,91230.0,81041.0
11667,North America,Curacao,2021-07-21,172696.0,91640.0,81056.0
11668,North America,Curacao,2021-07-22,172926.0,91701.0,81225.0
11669,North America,Curacao,2021-07-23,173010.0,91718.0,81292.0
11670,North America,Curacao,2021-07-24,173470.0,92072.0,81398.0
11671,North America,Curacao,2021-07-27,173812.0,92141.0,81671.0
11672,North America,Curacao,2021-07-28,174286.0,92386.0,81900.0
11673,North America,Curacao,2021-07-30,174524.0,92447.0,82077.0
11674,North America,Curacao,2021-07-31,175129.0,92683.0,82446.0
11675,North America,Curacao,2021-08-03,175562.0,92805.0,82757.0
11676,North America,Curacao,2021-08-04,175813.0,92896.0,82917.0
11677,North America,Curacao,2021-08-06,175931.0,92902.0,83029.0
11678,North America,Curacao,2021-08-07,176768.0,93312.0,83456.0
11679,North America,Curacao,2021-08-09,177123.0,93603.0,83520.0
11680,North America,Curacao,2021-08-10,177321.0,93604.0,83717.0
11681,North America,Curacao,2021-08-11,178110.0,94027.0,84083.0
11682,North America,Curacao,2021-08-13,178318.0,94028.0,84290.0
11683,North America,Curacao,2021-08-14,179137.0,94439.0,84698.0
11684,North America,Curacao,2021-08-17,179277.0,94444.0,84833.0
11685,North America,Curacao,2021-08-18,179876.0,94829.0,85047.0
11686,North America,Curacao,2021-08-20,179997.0,94829.0,85168.0
11687,North America,Curacao,2021-08-21,180643.0,95205.0,85438.0
11688,North America,Curacao,2021-08-24,180730.0,95205.0,85525.0
11689,North America,Curacao,2021-08-25,181226.0,95525.0,85701.0
11690,North America,Curacao,2021-08-27,181325.0,95525.0,85800.0
11691,North America,Curacao,2021-08-28,181967.0,95893.0,86074.0
11692,North America,Curacao,2021-08-29,182119.0,95922.0,86197.0
11693,North America,Curacao,2021-08-30,182257.0,95944.0,86313.0
11694,North America,Curacao,2021-08-31,182637.0,96118.0,86519.0
11695,North America,Curacao,2021-09-01,182930.0,96253.0,86677.0
11696,North America,Curacao,2021-09-02,182949.0,96254.0,86695.0
11697,North America,Curacao,2021-09-03,182980.0,96255.0,86725.0
11698,North America,Curacao,2021-09-04,183570.0,96529.0,87041.0
11699,North America,Curacao,2021-09-06,183592.0,96529.0,87063.0
11700,North America,Curacao,2021-09-07,183595.0,96529.0,87066.0
11701,North America,Curacao,2021-09-08,184056.0,96737.0,87319.0
11702,North America,Curacao,2021-09-10,184087.0,96737.0,87350.0
11703,North America,Curacao,2021-09-11,184617.0,96932.0,87685.0
11704,North America,Curacao,2021-09-14,184659.0,96934.0,87725.0
11705,North America,Curacao,2021-09-15,185129.0,97148.0,87981.0
11706,North America,Curacao,2021-09-16,185169.0,97150.0,88019.0
11707,North America,Curacao,2021-09-18,185694.0,97343.0,88351.0
11708,North America,Curacao,2021-09-19,185713.0,97358.0,88355.0
11709,North America,Curacao,2021-09-21,186146.0,97503.0,88643.0
11710,North America,Curacao,2021-09-22,186219.0,97531.0,88688.0
11711,North America,Curacao,2021-09-23,186226.0,97531.0,88695.0
11712,North America,Curacao,2021-09-24,186258.0,97535.0,88723.0
11713,North America,Curacao,2021-09-25,186793.0,97724.0,89069.0
11714,North America,Curacao,2021-09-28,186826.0,97725.0,89101.0
11715,North America,Curacao,2021-09-29,187252.0,97897.0,89355.0
11716,North America,Curacao,2021-10-01,187283.0,97897.0,89386.0
11717,North America,Curacao,2021-10-02,187772.0,98134.0,89638.0
11718,North America,Curacao,2021-10-05,187794.0,98134.0,89660.0
11719,North America,Curacao,2021-10-06,188248.0,98374.0,89874.0
11720,North America,Curacao,2021-10-08,188290.0,98374.0,89916.0
11721,North America,Curacao,2021-10-09,188818.0,98611.0,90207.0
11722,North America,Curacao,2021-10-10,188871.0,98611.0,90260.0
11723,North America,Curacao,2021-10-13,189304.0,98872.0,90432.0
11724,North America,Curacao,2021-10-15,189909.0,99245.0,90664.0
11725,North America,Curacao,2021-10-17,190496.0,99253.0,91243.0
11726,North America,Curacao,2021-10-18,190506.0,99260.0,91246.0
11727,North America,Curacao,2021-10-19,190849.0,99472.0,91377.0
11728,North America,Curacao,2021-10-20,191125.0,99628.0,91497.0
11729,North America,Curacao,2021-10-21,191130.0,99628.0,91502.0
11730,North America,Curacao,2021-10-22,191325.0,99629.0,91696.0
11731,North America,Curacao,2021-10-23,192022.0,100129.0,91893.0
11732,North America,Curacao,2021-10-25,192023.0,100129.0,91894.0
11733,North America,Curacao,2021-10-26,192026.0,100129.0,91897.0
11734,North America,Curacao,2021-10-27,192596.0,100515.0,92081.0
11735,North America,Curacao,2021-10-28,192605.0,100516.0,92089.0
11736,North America,Curacao,2021-10-29,192606.0,100516.0,92090.0
11737,North America,Curacao,2021-10-30,193184.0,100835.0,92349.0
11738,North America,Curacao,2021-11-03,193784.0,101167.0,92617.0
11739,North America,Curacao,2021-11-06,194444.0,101451.0,92993.0
11740,North America,Curacao,2021-11-10,195012.0,101679.0,93333.0
11741,North America,Curacao,2021-11-11,195044.0,101710.0,93334.0
11742,North America,Curacao,2021-11-13,195709.0,101959.0,93750.0
11743,North America,Curacao,2021-11-17,196285.0,102165.0,94120.0
11744,North America,Curacao,2021-11-20,196835.0,102378.0,94457.0
11745,North America,Curacao,2021-11-23,196985.0,102421.0,94564.0
11746,North America,Curacao,2021-11-24,197359.0,102588.0,94771.0
11747,North America,Curacao,2021-11-25,197366.0,102590.0,94776.0
11748,North America,Curacao,2021-11-26,197381.0,102591.0,94790.0
11749,North America,Curacao,2021-11-27,197869.0,102802.0,95067.0
11750,North America,Curacao,2021-11-30,197871.0,102802.0,95069.0
11751,North America,Curacao,2021-12-01,198191.0,102957.0,95234.0
11752,North America,Curacao,2021-12-02,198229.0,102964.0,95265.0
11753,North America,Curacao,2021-12-04,198653.0,103136.0,95517.0
11754,North America,Curacao,2021-12-06,198655.0,103136.0,95519.0
11755,North America,Curacao,2021-12-08,199028.0,103299.0,95729.0
11756,North America,Curacao,2021-12-09,199029.0,103299.0,95730.0
11757,North America,Curacao,2021-12-10,199030.0,103299.0,95731.0
11758,North America,Curacao,2021-12-11,199382.0,103448.0,95934.0
11759,North America,Curacao,2021-12-13,199681.0,103450.0,95944.0
11760,North America,Curacao,2021-12-14,200144.0,103472.0,95992.0
11761,North America,Curacao,2021-12-15,200988.0,103588.0,96157.0
11762,North America,Curacao,2021-12-16,201750.0,103597.0,96165.0
11763,North America,Curacao,2021-12-17,202551.0,103613.0,96171.0
11764,North America,Curacao,2021-12-18,203111.0,103752.0,96373.0
11765,North America,Curacao,2021-12-20,204086.0,103763.0,96382.0
11766,North America,Curacao,2021-12-21,204208.0,103765.0,96382.0
11767,North America,Curacao,2021-12-23,205416.0,103957.0,96489.0
11768,North America,Curacao,2021-12-24,206160.0,103987.0,96493.0
11769,North America,Curacao,2021-12-26,208659.0,104030.0,96528.0
11770,North America,Curacao,2021-12-27,210920.0,104086.0,96538.0
11771,North America,Curacao,2021-12-28,215366.0,104296.0,96584.0
11772,North America,Curacao,2021-12-30,216571.0,104365.0,96605.0
11773,North America,Curacao,2021-12-31,217092.0,104386.0,96611.0
11774,North America,Curacao,2022-01-02,218718.0,104438.0,96622.0
11775,North America,Curacao,2022-01-03,220126.0,104513.0,96638.0
11776,North America,Curacao,2022-01-04,221819.0,104599.0,96656.0
11777,North America,Curacao,2022-01-05,223448.0,104691.0,96761.0
11778,North America,Curacao,2022-01-06,225331.0,104795.0,96785.0
11779,North America,Curacao,2022-01-07,227037.0,104881.0,96819.0
11780,North America,Curacao,2022-01-08,230092.0,105172.0,96922.0
11781,North America,Curacao,2022-01-09,230114.0,105173.0,96923.0
11782,North America,Curacao,2022-01-10,231743.0,105297.0,96948.0
11783,North America,Curacao,2022-01-11,232197.0,105331.0,96957.0
11784,North America,Curacao,2022-01-12,233444.0,105421.0,97119.0
11785,North America,Curacao,2022-01-13,233803.0,105447.0,97136.0
11786,North America,Curacao,2022-01-14,234484.0,105492.0,97160.0
11787,North America,Curacao,2022-01-15,235230.0,105544.0,97203.0
11788,North America,Curacao,2022-01-16,235587.0,105555.0,97240.0
11789,North America,Curacao,2022-01-17,236032.0,105585.0,97275.0
11790,North America,Curacao,2022-01-18,236610.0,105617.0,97301.0
11791,North America,Curacao,2022-01-19,237000.0,105665.0,97344.0
11792,North America,Curacao,2022-01-20,237403.0,105703.0,97364.0
11793,North America,Curacao,2022-01-21,238049.0,105758.0,97398.0
11794,North America,Curacao,2022-01-22,238176.0,105763.0,97406.0
11795,North America,Curacao,2022-01-23,238561.0,105821.0,97432.0
11796,North America,Curacao,2022-01-25,239019.0,105888.0,97494.0
11797,North America,Curacao,2022-01-27,239270.0,105925.0,97507.0
11798,North America,Curacao,2022-01-28,239609.0,105958.0,97529.0
11799,North America,Curacao,2022-01-29,239962.0,105993.0,97575.0
11800,North America,Curacao,2022-01-30,240111.0,105999.0,97591.0
11801,North America,Curacao,2022-01-31,240373.0,106029.0,97614.0
11802,North America,Curacao,2022-02-01,240608.0,106053.0,97626.0
11803,North America,Curacao,2022-02-02,240867.0,106070.0,97668.0
11804,North America,Curacao,2022-02-03,241070.0,106090.0,97684.0
11805,North America,Curacao,2022-02-04,241311.0,106126.0,97705.0
11806,North America,Curacao,2022-02-05,241648.0,106160.0,97762.0
11807,North America,Curacao,2022-02-06,241686.0,106163.0,97771.0
11808,North America,Curacao,2022-02-07,241874.0,106191.0,97784.0
11809,North America,Curacao,2022-02-08,242051.0,106214.0,97798.0
11810,North America,Curacao,2022-02-09,242208.0,106239.0,97826.0
11811,North America,Curacao,2022-02-10,242309.0,106256.0,97834.0
11812,North America,Curacao,2022-02-11,242514.0,106277.0,97867.0
11813,North America,Curacao,2022-02-12,242714.0,106324.0,97903.0
11814,North America,Curacao,2022-02-13,242801.0,106342.0,97912.0
11815,North America,Curacao,2022-02-14,242899.0,106351.0,97927.0
11816,North America,Curacao,2022-02-15,243025.0,106362.0,97945.0
11817,North America,Curacao,2022-02-16,243124.0,106379.0,97976.0
11818,North America,Curacao,2022-02-17,243246.0,106394.0,97994.0
11819,North America,Curacao,2022-02-18,243367.0,106409.0,98030.0
11820,North America,Curacao,2022-02-19,243700.0,106623.0,98063.0
11821,North America,Curacao,2022-02-20,243777.0,106633.0,98075.0
11822,North America,Curacao,2022-02-21,243861.0,106647.0,98085.0
11823,North America,Curacao,2022-02-22,243931.0,106654.0,98094.0
11824,North America,Curacao,2022-02-23,243995.0,106663.0,98106.0
11825,North America,Curacao,2022-02-24,244085.0,106676.0,98124.0
11826,North America,Curacao,2022-02-25,244150.0,106687.0,98141.0
11827,North America,Curacao,2022-02-26,244507.0,106967.0,98164.0
11828,North America,Curacao,2022-02-27,244542.0,106970.0,98172.0
11829,North America,Curacao,2022-03-03,244748.0,107016.0,98219.0
11830,North America,Curacao,2022-03-04,244862.0,107045.0,98232.0
11831,North America,Curacao,2022-03-05,244951.0,107054.0,98254.0
11832,North America,Curacao,2022-03-06,245039.0,107061.0,98268.0
11833,North America,Curacao,2022-03-08,245135.0,107079.0,98278.0
11834,North America,Curacao,2022-03-09,245220.0,107096.0,98287.0
11835,North America,Curacao,2022-03-10,245348.0,107129.0,98304.0
11836,North America,Curacao,2022-03-12,245632.0,107280.0,98328.0
11837,North America,Curacao,2022-03-15,245745.0,107304.0,98341.0
11838,North America,Curacao,2022-03-16,245810.0,107318.0,98353.0
11839,North America,Curacao,2022-03-17,245903.0,107332.0,98367.0
11840,North America,Curacao,2022-03-18,245969.0,107346.0,98376.0
11841,North America,Curacao,2022-03-19,246064.0,107366.0,98407.0
11842,North America,Curacao,2022-03-21,246089.0,107371.0,98413.0
11843,North America,Curacao,2022-03-22,246153.0,107381.0,98427.0
11844,North America,Curacao,2022-03-23,246232.0,107400.0,98441.0
11845,North America,Curacao,2022-03-24,246290.0,107413.0,98448.0
11846,North America,Curacao,2022-03-25,246328.0,107420.0,98459.0
11847,North America,Curacao,2022-03-26,246473.0,107512.0,98479.0
11848,North America,Curacao,2022-03-27,246490.0,107526.0,98480.0
11849,North America,Curacao,2022-03-28,246508.0,107529.0,98482.0
11850,North America,Curacao,2022-03-29,246566.0,107539.0,98489.0
11851,North America,Curacao,2022-03-30,246624.0,107549.0,98500.0
11852,North America,Curacao,2022-03-31,246688.0,107563.0,98506.0
11853,North America,Curacao,2022-04-03,246867.0,107596.0,98534.0
11854,North America,Curacao,2022-04-05,246961.0,107606.0,98544.0
11855,North America,Curacao,2022-04-06,246998.0,107610.0,98549.0
11856,North America,Curacao,2022-04-07,247059.0,107621.0,98556.0
11857,North America,Curacao,2022-04-08,247140.0,107633.0,98568.0
11858,North America,Curacao,2022-04-09,247247.0,107645.0,98590.0
11859,North America,Curacao,2022-04-10,247329.0,107690.0,98600.0
11860,North America,Curacao,2022-04-12,247697.0,107705.0,98617.0
11861,North America,Curacao,2022-04-13,248214.0,107723.0,98639.0
11862,North America,Curacao,2022-04-14,248376.0,107735.0,98647.0
11863,North America,Curacao,2022-04-17,248666.0,107751.0,98666.0
11864,North America,Curacao,2022-04-19,248991.0,107764.0,98676.0
11865,North America,Curacao,2022-04-20,249238.0,107772.0,98691.0
11866,North America,Curacao,2022-04-21,249437.0,107780.0,98704.0
11867,North America,Curacao,2022-04-22,249753.0,107809.0,98722.0
11868,North America,Curacao,2022-04-24,250062.0,107852.0,98957.0
11869,North America,Curacao,2022-04-26,250269.0,107864.0,98965.0
11870,North America,Curacao,2022-04-28,250461.0,107867.0,98976.0
11871,North America,Curacao,2022-04-29,250608.0,107882.0,98985.0
11872,North America,Curacao,2022-04-30,250781.0,107902.0,99004.0
11873,North America,Curacao,2022-05-03,250973.0,107920.0,99021.0
11874,North America,Curacao,2022-05-04,251065.0,107929.0,99032.0
11875,North America,Curacao,2022-05-05,251186.0,107943.0,99037.0
11876,North America,Curacao,2022-05-06,251263.0,107950.0,99043.0
11877,North America,Curacao,2022-05-07,251356.0,107959.0,99060.0
11878,North America,Curacao,2022-05-10,251635.0,107969.0,99070.0
11879,North America,Curacao,2022-05-11,251730.0,107976.0,99076.0
11880,North America,Curacao,2022-05-12,251800.0,107982.0,99085.0
11881,North America,Curacao,2022-05-13,251867.0,107989.0,99092.0
11882,North America,Curacao,2022-05-14,251934.0,107997.0,99104.0
11883,North America,Curacao,2022-05-15,252103.0,108038.0,99211.0
11884,North America,Curacao,2022-05-16,252104.0,108038.0,99211.0
11885,North America,Curacao,2022-05-17,252245.0,108049.0,99220.0
11886,North America,Curacao,2022-05-18,252326.0,108052.0,99229.0
11887,North America,Curacao,2022-05-19,252440.0,108068.0,99232.0
11888,North America,Curacao,2022-05-20,252518.0,108074.0,99238.0
11889,North America,Curacao,2022-05-21,252604.0,108084.0,99244.0
11890,North America,Curacao,2022-05-24,252703.0,108096.0,99251.0
11891,North America,Curacao,2022-05-25,252793.0,108107.0,99258.0
11892,North America,Curacao,2022-05-27,252892.0,108116.0,99268.0
11893,North America,Curacao,2022-05-28,252957.0,108128.0,99273.0
11894,North America,Curacao,2022-05-29,253075.0,108139.0,99380.0
11895,North America,Curacao,2022-05-30,253080.0,108140.0,99384.0
11896,North America,Curacao,2022-05-31,253138.0,108153.0,99391.0
11897,North America,Curacao,2022-06-01,253142.0,108153.0,99391.0
11898,North America,Curacao,2022-06-02,253238.0,108161.0,99401.0
11899,North America,Curacao,2022-06-03,253304.0,108170.0,99410.0
11900,North America,Curacao,2022-06-04,253308.0,108172.0,99410.0
11901,North America,Curacao,2022-06-06,253350.0,108176.0,99418.0
11902,North America,Curacao,2022-06-07,253428.0,108184.0,99425.0
11903,North America,Curacao,2022-06-08,253459.0,108185.0,99426.0
11904,North America,Curacao,2022-06-09,253523.0,108196.0,99435.0
11905,North America,Curacao,2022-06-10,253564.0,108200.0,99442.0
11906,North America,Curacao,2022-06-13,253621.0,108208.0,99456.0
11907,North America,Curacao,2022-06-14,253666.0,108214.0,99463.0
11908,North America,Curacao,2022-06-15,253698.0,108223.0,99485.0
11909,North America,Curacao,2022-06-16,253757.0,108227.0,99490.0
11910,North America,Curacao,2022-06-17,253800.0,108232.0,99495.0
